"","Country Name","Country code","Capital City","City code","2016","LocationX","LocationY","LocationZ"
"67","Finland",246,"Helsinki",20937,-0.268444123830315,0.45105255774882,0.209756562198817,0.867498573349133
"68","France",250,"Paris",20985,-0.00251638059174617,0.657434980262783,0.0269661900608641,0.753028599271286
"69","Gabon",266,"Libreville",21006,-0.295261658990426,0.986395650383713,0.164245832278317,0.00685036373455799
"70","Gambia",270,"Banjul",21012,-0.296760207845405,0.931640765206782,-0.279141139249655,0.232649326204325
"71","Georgia",268,"Tbilisi",21011,-0.295218313473088,0.529531746982852,0.526466353703941,0.665153596814274
"72","Germany",276,"Berlin",204296,0.120256176797642,0.591834200814895,0.141109742139203,0.793612197120988
"73","Ghana",288,"Accra",21107,-0.290375148984684,0.995296133801232,-0.00342040167515819,0.0968189387088111
"74","Greece",300,"Athínai (Athens)",21113,-0.273688776767337,0.721738887801541,0.317557224680837,0.615020639400011
"75","Greenland",304,"Nuuk (Godthåb)",21119,-0.296609590899439,0.269779400645465,-0.341864497120229,0.900193168490023
"76","Grenada",308,"St.George's",21120,-0.29680558211763,0.462902036555748,-0.86144813286607,0.20887512761002
"77","Guam",316,"Hagåtña",21123,-0.296241618773137,-0.794147398672397,0.56127158531483,0.233032437012624
"78","Guatemala",320,"Ciudad de Guatemala (Guatemala City)",21124,-0.288747647014757,-0.008963502655455,-0.967611969223247,0.252283040722233
"79","Guinea",324,"Conakry",21126,-0.295895786322115,0.958236833757217,-0.232664766553561,0.166280716968388
"80","Guinea-Bissau",624,"Bissau",22171,-0.2967916869724,0.942600016498594,-0.263137333766476,0.205581984801978
"81","Guyana",328,"Georgetown",21131,-0.296514457036411,0.523902715112033,-0.84349751244857,0.118481608662762
"82","Haiti",332,"Port-au-Prince",21133,-0.295982050275166,0.287703922005561,-0.903400468807816,0.317952899374162
"83","Honduras",340,"Tegucigalpa",21136,-0.294352240069235,0.0472666545982041,-0.968796989144351,0.243306919728835
"84","Hungary",348,"Budapest",21138,-0.281913346145849,0.638653932651928,0.220403908598912,0.737253871731135
"85","Iceland",352,"Reykjavík",21147,-0.294462844099931,0.40477664489471,-0.162681501996206,0.899828092835537
"86","India",356,"Delhi",21228,-0.0239717789704742,0.194143324507897,0.85567730456603,0.479713164296786
"87","Indonesia",360,"Jakarta",21454,-0.185840840072211,-0.288026463397004,0.951489628546143,-0.108204635539038
"88","Iran (Islamic Republic of)",364,"Tehran",21523,-0.246988725451586,0.506439670278552,0.634894724170571,0.583461695048206
"89","Iraq",368,"Baghdad",21529,-0.276549496551167,0.596874576626724,0.584520728586595,0.549614644664118
"90","Ireland",372,"Dublin",21542,-0.26093473439776,0.593614346198293,-0.0649997060866199,0.802120343961071
"91","Isle of Man",833,"Douglas",22892,-0.296146305835964,0.583873172887788,-0.0457808911910354,0.810553038353261
"92","Israel",376,"Jerusalem",21547,-0.258908391217546,0.694578348716472,0.490267660102588,0.526496475725937
"93","Italy",380,"Roma (Rome)",21588,-0.0740343751875064,0.726781198090698,0.160872565540026,0.667764260617787
"94","Jamaica",388,"Kingston",21607,-0.295254773527912,0.217282003645627,-0.925919865365654,0.308967528735611
"95","Japan",392,"Tokyo",21671,0.293091330404063,-0.619355922639364,0.525406102607685,0.583392379478978
"96","Jordan",400,"Amman",21700,-0.292324610660894,0.68689833049888,0.498054664636735,0.52925630330818
"97","Kazakhstan",398,"Astana",21679,-0.280602182911594,0.199470586221618,0.594292071165472,0.779120285567163
"98","Kenya",404,"Nairobi",21711,-0.288484035301435,0.800356247827167,0.599106230224192,-0.0223964611172259
"99","Kiribati",296,"Tarawa",21112,-0.296910868805333,-0.992240062391059,0.122160411849511,0.0231623047848476
"100","Kuwait",414,"Al Kuwayt (Kuwait City)",21769,-0.283701296010743,0.583423331583252,0.647553575509583,0.490195453884523
"101","Kyrgyzstan",417,"Bishkek",21770,-0.296120027208365,0.194749191503123,0.706550793246848,0.680337217099822
"102","Lao People's Democratic Republic",418,"Vientiane",21772,-0.295048137546256,-0.207505729719168,0.928327270351441,0.308463695198573
"103","Latvia",428,"Riga",21778,-0.29363091699633,0.497863536804355,0.222766546572873,0.838156885343463
"104","Lebanon",422,"Bayrut (Beirut)",21773,-0.290795415044915,0.675866086540109,0.48179396683042,0.55774510897969
"105","Lesotho",426,"Maseru",21775,-0.296655181158033,0.773525668474784,0.402385977043913,-0.489636156435627
"106","Liberia",430,"Monrovia",21779,-0.296541419107369,0.976364233959293,-0.186196690561773,0.109743678947478
"107","Libya",434,"Tarabulus (Tripoli)",21782,-0.293806590771614,0.817707053463458,0.191602655255341,0.542810830045986
"108","Liechtenstein",438,"Vaduz",21783,-0.296191361451181,0.670819324561443,0.11251592499212,0.733035879352502
"109","Lithuania",440,"Vilnius",21789,-0.291809843445771,0.52265763801515,0.246833731778675,0.816028248457514
"110","Luxembourg",442,"Luxembourg",21790,-0.289904142818368,0.64425982387852,0.069192718469905,0.761670300751423
"111","Macedonia",807,"Skopje",22802,-0.295660002036162,0.691751458165908,0.271558744582395,0.669130606358858
"112","Madagascar",450,"Antananarivo",21792,-0.295740016195203,0.638673793363476,0.697873132090139,-0.324143297289035
"113","Malawi",454,"Lilongwe",21799,-0.296284524782957,0.806536724652887,0.539669403940794,-0.241361650301744
"114","Malaysia",458,"Kuala Lumpur",206411,-0.261530717686058,-0.202252741672909,0.977799129037388,0.0547968223487202
"115","Maldives",462,"Male",21817,-0.296405984321816,0.283113524285495,0.956319485393106,0.0727995482411246
"116","Mali",466,"Bamako",21818,-0.295262085941411,0.966230325873994,-0.135794816513095,0.218994806261726
"117","Malta",470,"Valletta",21819,-0.295588299436934,0.784190544480707,0.203020421718943,0.58636839811855
"118","Marshall Islands",584,"Majuro",22033,-0.296908941511357,-0.981145310943185,0.1487298837493,0.123423257508952
"119","Mauritania",478,"Nouakchott",21821,-0.296367216442693,0.913866555490472,-0.261675937061498,0.310441013268169
"120","Mauritius",480,"Port Louis",21822,-0.295474056228221,0.50439040163783,0.791700491630978,-0.344674707930387
"121","Mexico",484,"Ciudad de México (Mexico City)",21853,-0.168199734738591,-0.149833640335709,-0.931085349329881,0.332610812342298
"122","Micronesia (Fed. States of)",583,"Palikir",22032,-0.296892802558062,-0.921461765214183,0.369327402279037,0.120438719580456
"123","Monaco",492,"Monaco",21881,-0.296161130966389,0.716519890385298,0.0932716791204546,0.691302857332654
"124","Mongolia",496,"Ulaanbaatar",21882,-0.295598703627693,-0.194677839825379,0.641434732387065,0.742066050138705
"125","Montenegro",499,"Podgorica",23256,-0.296410743271497,0.696652821562419,0.243467735034624,0.674832059260843
"126","Morocco",504,"Rabat",21899,-0.28465486927202,0.823021395320759,-0.0986136024083025,0.559384608533634
"127","Mozambique",508,"Maputo",21910,-0.2956231838371,0.757506396502741,0.484243831304234,-0.43782641663247
"128","Myanmar",104,"Nay Pyi Taw",205588,-0.289392199218421,-0.100501765119217,0.935824336786271,0.337834583615205
"129","Namibia",516,"Windhoek",21925,-0.29558743652632,0.882737306087649,0.271282657403249,-0.383641197257739
"130","Nauru",520,"Nauru",21926,-0.29691995978463,-0.973978424373884,0.226451331288579,-0.00926409260508802
"131","Nepal",524,"Kathmandu",21928,-0.29440683387049,0.072229447914357,0.882428750440066,0.464868161149773
"132","Netherlands",528,"s-Gravenhage (The Hague)",205146,-0.203481945405832,0.612877131470432,0.0460674029481794,0.788834213321269
"133","Netherlands",528,"Amsterdam",21930,-0.203481945405832,0.608282377656329,0.0520379361096431,0.792013006356721
"134","New Zealand",554,"Wellington",21962,-0.274403956713295,-0.748296366590983,0.0684220207791939,-0.659826473263407
"135","Nicaragua",558,"Managua",21967,-0.295360518286226,0.0639354089825723,-0.975570198101702,0.210178619402727
"136","Niger",562,"Niamey",21972,-0.296034778548127,0.971655115990242,0.0357953942732271,0.233677181853113
"137","Nigeria",566,"Abuja",21976,-0.248657478658821,0.97910581784262,0.128723710087311,0.157423009525585
"138","Northern Mariana Islands",580,"Saipan",22031,-0.296783129188884,-0.797668736308596,0.543021623667322,0.262396843246166
"139","Norway",578,"Oslo",22028,-0.252710165019247,0.492526944762769,0.0934743399036153,0.865262825078158
