Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,12371008437,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,10069331577,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,340,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,136006,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,28898,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,258097,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,383398,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,890,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,103073,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,15153313,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,12023172,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,26450562,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,105460157,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,3948985,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,27166648,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,42436,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,229939,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,50981,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5019698,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,566467,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,15356043,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,396804738,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,168159,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,1075,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,242407,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,72,Botswana,BWA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,82158,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5927249,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,16495203,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,84,Belize,BLZ,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,204046,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,84,Belize,BLZ,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,342117,,,0
H4,2016,2016,2016,0,0,2,Export,116,Cambodia,KHM,90,Solomon Isds,SLB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,8002,,,0
H4,2016,2016,2016,0,0,1,Import,116,Cambodia,KHM,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,81677,,,0
