Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,140169674678,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,183607775833,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4196538,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4479738,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,841067,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2141057,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,9527478,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,574268773,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,499733,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,27926824,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,403200,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,112533,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2120521,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,828237301,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,126872052,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1366638508,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,319413600,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,771267897,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,12846611,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,265333,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,2284808,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1423601512,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1603870688,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,366103657,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,428194678,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2705603,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,276033,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1008146593,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1363993850,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,60,Bermuda,BMU,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,48800,,,0
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,739200,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,11470414,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,314704,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,72,Botswana,BWA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,34670,,,0
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2671929206,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,415851861,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,84,Belize,BLZ,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,160266,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,393867,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,96,Brunei Darussalam,BRN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1386033,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,100,Bulgaria,BGR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,105400931,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,100,Bulgaria,BGR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3589231,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,104,Myanmar,MMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,47488326,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,104,Myanmar,MMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,80978268,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,108,Burundi,BDI,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,546667,,,0
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,108,Burundi,BDI,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,264298,,,0
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,112,Belarus,BLR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3295737,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,112,Belarus,BLR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,394447,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,116,Cambodia,KHM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,77352363,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,116,Cambodia,KHM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1696737,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,120,Cameroon,CMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4022138,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,120,Cameroon,CMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,11096800,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,124,Canada,CAN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1053837317,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,124,Canada,CAN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,71162955,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,140,Central African Rep.,CAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,444267,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,144,Sri Lanka,LKA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,96389987,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,144,Sri Lanka,LKA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,75815514,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,148,Chad,TCD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1759678,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,152,Chile,CHL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,155280194,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,152,Chile,CHL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,17047116,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,19895516602,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4950641847,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,170,Colombia,COL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,14875218,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,170,Colombia,COL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,29977737,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,174,Comoros,COM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,2441603,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,174,Comoros,COM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,932112,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,178,Congo,COG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,3395737,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,178,Congo,COG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1702604,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,180,Dem. Rep. of the Congo,COD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,491108347,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,180,Dem. Rep. of the Congo,COD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,23541230,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,188,Costa Rica,CRI,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,24793097,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,188,Costa Rica,CRI,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3601499,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,191,Croatia,HRV,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,132818032,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,191,Croatia,HRV,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2909149,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2241602,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,358176,,,0
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,27175500,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6752545,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,558216964,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,7446495,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,1730935,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2971823,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,776884971,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4795776,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,212,Dominica,DMA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,7940276,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,212,Dominica,DMA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3507354,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,214,Dominican Rep.,DOM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4059471,,,4
H4,2016,2016,2016,0,0,2,Export,682,Saudi Arabia,SAU,214,Dominican Rep.,DOM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,6689070,,,4
H4,2016,2016,2016,0,0,1,Import,682,Saudi Arabia,SAU,218,Ecuador,ECU,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,113967875,,,4
