Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,36147726687,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,,,36309958803,,,4
H4,2016,2016,2016,0,0,4,Re-Import,604,Peru,PER,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,24606960,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,42617,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,194507,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,336626,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,54,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1036582,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,16,American Samoa,ASM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1726,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,16,American Samoa,ASM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,736173,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,20,Andorra,AND,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,158,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2531040,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,674239,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,142,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,688405,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,218821,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,909192713,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,128351808,,,4
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,102803799,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,259613359,,,4
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,97078803,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4272876,,,4
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,46880481,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3098771,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,60436,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,685195,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,50985504,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,3881033,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,174583,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,80242,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,52,Barbados,BRB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,15821,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,52,Barbados,BRB,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2120768,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,166744799,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,623797662,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,60,Bermuda,BMU,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,877,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,64,Bhutan,BTN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,52135,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,427426240,,,0
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,562720547,,,4
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,359648,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,72,Botswana,BWA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,15446,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,74,Bouvet Island,BVT,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,108,,,0
H4,2016,2016,2016,0,0,1,Import,604,Peru,PER,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2127877007,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1204534684,,,4
H4,2016,2016,2016,0,0,2,Export,604,Peru,PER,80,Br. Antarctic Terr.,,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,87536,,,0
